Question,Log,Mode,Correlation,P-Value,significance
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Task",-0.018945783129436202,0.9405204728430957,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Nothing,Delta_Social,-0.1766663133343933,0.49758349626266474,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Nothing,Delta_Task,-0.22961046347413025,0.3593789804354949,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Nothing,Social,0.10301327744925143,0.6940003274873203,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Nothing,Task,0.22961046347413025,0.3593789804354949,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Word_length,Baseline,0.06806168286185789,0.6976564821873665,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Social",0.05290092118939486,0.8401962805716311,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Task",0.09557710979539187,0.7059851530096879,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Word_length,Delta_Social,-0.17633640396464953,0.498399715819383,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Word_length,Delta_Task,-0.1099425811071539,0.6640845835510871,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Word_length,Social,0.10282090888278797,0.694545868371871,-
I would like to redo this activity with a group of friends,Accepted_or_Rejected__Word_length,Task,0.1099425811071539,0.6640845835510871,-
I would like to redo this activity with a group of friends,Answer_Time__Nothing,Baseline,-0.03828240612953818,0.8271669884491272,-
I would like to redo this activity with a group of friends,Answer_Time__Nothing,"Delta Logs, Delta_Social",-0.2450490147049017,0.3431462655913279,-
I would like to redo this activity with a group of friends,Answer_Time__Nothing,"Delta Logs, Delta_Task",0.39872332784965503,0.10121385534571516,-
I would like to redo this activity with a group of friends,Answer_Time__Nothing,Delta_Social,-0.03500700210070025,0.8938902347498958,-
I would like to redo this activity with a group of friends,Answer_Time__Nothing,Delta_Task,0.3269153351563521,0.18545462644031038,-
I would like to redo this activity with a group of friends,Answer_Time__Nothing,Social,-0.10206207261596575,0.696699244080777,-
I would like to redo this activity with a group of friends,Answer_Time__Nothing,Task,-0.3269153351563521,0.18545462644031038,-
I would like to redo this activity with a group of friends,Answer_Time__Word_length,Baseline,-0.11586132186224467,0.5074656952827501,-
I would like to redo this activity with a group of friends,Answer_Time__Word_length,"Delta Logs, Delta_Social",-0.21004201260420144,0.41843058967932145,-
I would like to redo this activity with a group of friends,Answer_Time__Word_length,"Delta Logs, Delta_Task",0.39872332784965503,0.10121385534571516,-
I would like to redo this activity with a group of friends,Answer_Time__Word_length,Delta_Social,0.10502100630210072,0.6883150997810407,-
I would like to redo this activity with a group of friends,Answer_Time__Word_length,Delta_Task,0.43462732419630634,0.07148170709184426,-
I would like to redo this activity with a group of friends,Answer_Time__Word_length,Social,-0.05103103630798288,0.8457801257277214,-
I would like to redo this activity with a group of friends,Answer_Time__Word_length,Task,-0.43462732419630634,0.07148170709184426,-
I would like to redo this activity with a group of friends,Attempt_Duration__Nothing,Baseline,0.19952485843673207,0.25049986315359374,-
I would like to redo this activity with a group of friends,Attempt_Duration__Nothing,"Delta Logs, Delta_Social",-0.03500700210070025,0.8938902347498958,-
I would like to redo this activity with a group of friends,Attempt_Duration__Nothing,"Delta Logs, Delta_Task",0.2551073424630494,0.3069422177469875,-
I would like to redo this activity with a group of friends,Attempt_Duration__Nothing,Delta_Social,0.280056016805602,0.27627742787303555,-
I would like to redo this activity with a group of friends,Attempt_Duration__Nothing,Delta_Task,0.0037793680364896208,0.9881252818457544,-
I would like to redo this activity with a group of friends,Attempt_Duration__Nothing,Social,0.3572172541558802,0.1592459066983779,-
I would like to redo this activity with a group of friends,Attempt_Duration__Nothing,Task,-0.0037793680364896208,0.9881252818457544,-
I would like to redo this activity with a group of friends,Attempt_Duration__Word_length,Baseline,0.15465077972859792,0.3750507635531223,-
I would like to redo this activity with a group of friends,Attempt_Duration__Word_length,"Delta Logs, Delta_Social",0.0700140042014005,0.7894583927180476,-
I would like to redo this activity with a group of friends,Attempt_Duration__Word_length,"Delta Logs, Delta_Task",0.3269153351563521,0.18545462644031038,-
I would like to redo this activity with a group of friends,Attempt_Duration__Word_length,Delta_Social,0.3150630189063022,0.21803779545951305,-
I would like to redo this activity with a group of friends,Attempt_Duration__Word_length,Delta_Task,0.0037793680364896208,0.9881252818457544,-
I would like to redo this activity with a group of friends,Attempt_Duration__Word_length,Social,0.408248290463863,0.10377091535383602,-
I would like to redo this activity with a group of friends,Attempt_Duration__Word_length,Task,-0.0037793680364896208,0.9881252818457544,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Nothing,Baseline,0.06313236242206885,0.7186291794482091,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Social",0.4200840252084029,0.09318360508371684,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Task",0.15495408949607445,0.5392519856769312,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Nothing,Delta_Social,0.0700140042014005,0.7894583927180476,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Nothing,Delta_Task,0.11905009314942307,0.6379940171740142,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Nothing,Social,0.2041241452319315,0.431957080956069,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Nothing,Task,-0.11905009314942307,0.6379940171740142,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Word_length,Baseline,0.029409000735274356,0.8668166386790532,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Social",0.4200840252084029,0.09318360508371684,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Task",0.19085808584272584,0.44807699530326783,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Word_length,Delta_Social,0.0700140042014005,0.7894583927180476,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Word_length,Delta_Task,0.2267620821893772,0.3655343360178377,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Word_length,Social,0.2041241452319315,0.431957080956069,-
I would like to redo this activity with a group of friends,Sent_Word_Duration__Word_length,Task,-0.2267620821893772,0.3655343360178377,-
I would like to redo this activity with a group of friends,Time_To_Start__Nothing,Baseline,0.18228509938501952,0.29461049209801016,-
I would like to redo this activity with a group of friends,Time_To_Start__Nothing,"Delta Logs, Delta_Social",0.0700140042014005,0.7894583927180476,-
I would like to redo this activity with a group of friends,Time_To_Start__Nothing,"Delta Logs, Delta_Task",0.43462732419630634,0.07148170709184426,-
I would like to redo this activity with a group of friends,Time_To_Start__Nothing,Delta_Social,0.3850770231077027,0.12692335064375423,-
I would like to redo this activity with a group of friends,Time_To_Start__Nothing,Delta_Task,0.47053132054295776,0.048759734831097745,*
I would like to redo this activity with a group of friends,Time_To_Start__Nothing,Social,0.15309310892394865,0.5574624351198403,-
I would like to redo this activity with a group of friends,Time_To_Start__Nothing,Task,-0.47053132054295776,0.048759734831097745,*
I would like to redo this activity with a group of friends,Time_To_Start__Word_length,Baseline,0.1465379519395567,0.4009118474117772,-
I would like to redo this activity with a group of friends,Time_To_Start__Word_length,"Delta Logs, Delta_Social",0.10502100630210072,0.6883150997810407,-
I would like to redo this activity with a group of friends,Time_To_Start__Word_length,"Delta Logs, Delta_Task",0.47053132054295776,0.048759734831097745,*
I would like to redo this activity with a group of friends,Time_To_Start__Word_length,Delta_Social,0.3850770231077027,0.12692335064375423,-
I would like to redo this activity with a group of friends,Time_To_Start__Word_length,Delta_Task,0.47053132054295776,0.048759734831097745,*
I would like to redo this activity with a group of friends,Time_To_Start__Word_length,Social,0.15309310892394865,0.5574624351198403,-
I would like to redo this activity with a group of friends,Time_To_Start__Word_length,Task,-0.47053132054295776,0.048759734831097745,*
I would like to redo this activity with a group of friends,n_erased__Attempt_Duration,Baseline,0.19603041445196356,0.25906406213993316,-
I would like to redo this activity with a group of friends,n_erased__Attempt_Duration,"Delta Logs, Delta_Social",0.03500700210070025,0.8938902347498958,-
I would like to redo this activity with a group of friends,n_erased__Attempt_Duration,"Delta Logs, Delta_Task",0.0984670134086524,0.6974865494000001,-
I would like to redo this activity with a group of friends,n_erased__Attempt_Duration,Delta_Social,0.0700140042014005,0.7894583927180476,-
I would like to redo this activity with a group of friends,n_erased__Attempt_Duration,Delta_Task,-0.1893596411704854,0.45171574629051425,-
I would like to redo this activity with a group of friends,n_erased__Attempt_Duration,Social,-0.05103103630798288,0.8457801257277214,-
I would like to redo this activity with a group of friends,n_erased__Attempt_Duration,Task,0.1893596411704854,0.45171574629051425,-
I would like to redo this activity with a group of friends,n_erased__Nothing,Baseline,0.22025783794772583,0.20357875049678642,-
I would like to redo this activity with a group of friends,n_erased__Nothing,"Delta Logs, Delta_Social",0.0700140042014005,0.7894583927180476,-
I would like to redo this activity with a group of friends,n_erased__Nothing,"Delta Logs, Delta_Task",0.21965718375776308,0.38114439518101584,-
I would like to redo this activity with a group of friends,n_erased__Nothing,Delta_Social,0.15782189036217623,0.5452038948498541,-
I would like to redo this activity with a group of friends,n_erased__Nothing,Delta_Task,0.0037970424962817818,0.9880697526835764,-
I would like to redo this activity with a group of friends,n_erased__Nothing,Social,0.15337530844256644,0.5567275247519647,-
I would like to redo this activity with a group of friends,n_erased__Nothing,Task,-0.0037970424962817818,0.9880697526835764,-
I would like to redo this activity with a group of friends,n_erased__Word_length,Baseline,0.21165628709003523,0.22224266561163514,-
I would like to redo this activity with a group of friends,n_erased__Word_length,"Delta Logs, Delta_Social",0.0700140042014005,0.7894583927180476,-
I would like to redo this activity with a group of friends,n_erased__Word_length,"Delta Logs, Delta_Task",0.21965718375776308,0.38114439518101584,-
I would like to redo this activity with a group of friends,n_erased__Word_length,Delta_Social,0.17503501050350123,0.5016256654535166,-
I would like to redo this activity with a group of friends,n_erased__Word_length,Delta_Task,0.0037891566258872406,0.9880945283014753,-
I would like to redo this activity with a group of friends,n_erased__Word_length,Social,0.15309310892394865,0.5574624351198403,-
I would like to redo this activity with a group of friends,n_erased__Word_length,Task,-0.0037891566258872406,0.9880945283014753,-
I wrote well on the tablet,Accepted_or_Rejected__Nothing,Baseline,0.38018628581795927,0.024267054262798276,*
I wrote well on the tablet,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Social",0.47692415680733385,0.05290372688604008,-
I wrote well on the tablet,Accepted_or_Rejected__Nothing,"Delta Logs, Delta_Task",-0.3601358414765457,0.14209727211031306,-
I wrote well on the tablet,Accepted_or_Rejected__Nothing,Delta_Social,0.3263178658031978,0.20114319289622165,-
I wrote well on the tablet,Accepted_or_Rejected__Nothing,Delta_Task,-0.0971376836101859,0.7013916468306988,-
I wrote well on the tablet,Accepted_or_Rejected__Nothing,Social,0.46481118641112984,0.06012301524817768,-
I wrote well on the tablet,Accepted_or_Rejected__Nothing,Task,0.18943778309017348,0.45152561834843263,-
I wrote well on the tablet,Accepted_or_Rejected__Word_length,Baseline,0.322036408281746,0.05921294081450852,-
I wrote well on the tablet,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Social",0.3958308468483429,0.11576994495083978,-
I wrote well on the tablet,Accepted_or_Rejected__Word_length,"Delta Logs, Delta_Task",-0.30579841134787233,0.21717314549804967,-
I wrote well on the tablet,Accepted_or_Rejected__Word_length,Delta_Social,0.31718895674602315,0.21477881482434874,-
I wrote well on the tablet,Accepted_or_Rejected__Word_length,Delta_Task,0.04203765759401384,0.8684568159345588,-
I wrote well on the tablet,Accepted_or_Rejected__Word_length,Social,0.4639431909078304,0.0606670151781974,-
I wrote well on the tablet,Accepted_or_Rejected__Word_length,Task,0.2777181987808641,0.26450828345452143,-
I wrote well on the tablet,Answer_Time__Nothing,Baseline,-0.3828639351611944,0.023203565456898455,*
I wrote well on the tablet,Answer_Time__Nothing,"Delta Logs, Delta_Social",-0.23028142269114782,0.3739009934961255,-
I wrote well on the tablet,Answer_Time__Nothing,"Delta Logs, Delta_Task",-0.26668286880029457,0.28473725211347933,-
I wrote well on the tablet,Answer_Time__Nothing,Delta_Social,0.1873475981216118,0.47150625410143965,-
I wrote well on the tablet,Answer_Time__Nothing,Delta_Task,-0.005442507526536623,0.9829003342453428,-
I wrote well on the tablet,Answer_Time__Nothing,Social,-0.1311739248040948,0.6157902533319072,-
I wrote well on the tablet,Answer_Time__Nothing,Task,-0.01977550392900472,0.9379202494036202,-
I wrote well on the tablet,Answer_Time__Word_length,Baseline,-0.4049836429312672,0.015808073246899392,*
I wrote well on the tablet,Answer_Time__Word_length,"Delta Logs, Delta_Social",-0.21336809786072455,0.41092747403539487,-
I wrote well on the tablet,Answer_Time__Word_length,"Delta Logs, Delta_Task",-0.12191216859442036,0.6298760759457598,-
I wrote well on the tablet,Answer_Time__Word_length,Delta_Social,0.1457147985390314,0.576825504265885,-
I wrote well on the tablet,Answer_Time__Word_length,Delta_Task,0.15674421676425473,0.5345166533760514,-
I wrote well on the tablet,Answer_Time__Word_length,Social,-0.3342819374039835,0.1897199807682352,-
I wrote well on the tablet,Answer_Time__Word_length,Task,-0.029663255893507077,0.9069864424566217,-
I wrote well on the tablet,Attempt_Duration__Nothing,Baseline,0.02880015642546402,0.8695500746592875,-
I wrote well on the tablet,Attempt_Duration__Nothing,"Delta Logs, Delta_Social",0.32005214679108684,0.21043960013298818,-
I wrote well on the tablet,Attempt_Duration__Nothing,"Delta Logs, Delta_Task",-0.47785216082991555,0.04489167994898523,*
I wrote well on the tablet,Attempt_Duration__Nothing,Delta_Social,0.3434705965562883,0.17708236202768024,-
I wrote well on the tablet,Attempt_Duration__Nothing,Delta_Task,-0.4245155870698566,0.07910159665212335,-
I wrote well on the tablet,Attempt_Duration__Nothing,Social,0.1890032895026742,0.4675255519052678,-
I wrote well on the tablet,Attempt_Duration__Nothing,Task,-0.34607131875758257,0.15949709117887856,-
I wrote well on the tablet,Attempt_Duration__Word_length,Baseline,-0.03741051247019038,0.8310460050323656,-
I wrote well on the tablet,Attempt_Duration__Word_length,"Delta Logs, Delta_Social",0.17954144819987797,0.49049730163395056,-
I wrote well on the tablet,Attempt_Duration__Word_length,"Delta Logs, Delta_Task",-0.26232886277906525,0.2929711893835306,-
I wrote well on the tablet,Attempt_Duration__Word_length,Delta_Social,0.3434705965562883,0.17708236202768024,-
I wrote well on the tablet,Attempt_Duration__Word_length,Delta_Task,-0.15565571525894745,0.5373937526885915,-
I wrote well on the tablet,Attempt_Duration__Word_length,Social,0.07616550472495827,0.7714030939576351,-
I wrote well on the tablet,Attempt_Duration__Word_length,Task,-0.09887751964502359,0.6962820832654018,-
I wrote well on the tablet,Sent_Word_Duration__Nothing,Baseline,0.15158257266789452,0.3847133051031286,-
I wrote well on the tablet,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Social",0.19515374804334562,0.45288572149329487,-
I wrote well on the tablet,Sent_Word_Duration__Nothing,"Delta Logs, Delta_Task",-0.5540472662014283,0.01704180858141197,*
I wrote well on the tablet,Sent_Word_Duration__Nothing,Delta_Social,0.24719474752157114,0.3388018748168019,-
I wrote well on the tablet,Sent_Word_Duration__Nothing,Delta_Task,-0.15674421676425473,0.5345166533760514,-
I wrote well on the tablet,Sent_Word_Duration__Nothing,Social,0.42455216522615624,0.08939618712066404,-
I wrote well on the tablet,Sent_Word_Duration__Nothing,Task,-0.30652031089957316,0.21603424256784642,-
I wrote well on the tablet,Sent_Word_Duration__Word_length,Baseline,0.09204173702983347,0.5989792028463121,-
I wrote well on the tablet,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Social",0.13400557365643065,0.6081215438293144,-
I wrote well on the tablet,Sent_Word_Duration__Word_length,"Delta Logs, Delta_Task",-0.37662152083633427,0.12343186733189243,-
I wrote well on the tablet,Sent_Word_Duration__Word_length,Delta_Social,0.2641080723519944,0.30567651259689005,-
I wrote well on the tablet,Sent_Word_Duration__Word_length,Delta_Task,0.0021770030106146496,0.9931597365935387,-
I wrote well on the tablet,Sent_Word_Duration__Word_length,Social,0.40198460827061305,0.10970745142728733,-
I wrote well on the tablet,Sent_Word_Duration__Word_length,Task,-0.247193799112559,0.3227007186771489,-
I wrote well on the tablet,Time_To_Start__Nothing,Baseline,0.0786808397190512,0.6532335073051683,-
I wrote well on the tablet,Time_To_Start__Nothing,"Delta Logs, Delta_Social",-0.27581729723459514,0.2839164395144851,-
I wrote well on the tablet,Time_To_Start__Nothing,"Delta Logs, Delta_Task",-0.27865638535867515,0.26283086680105816,-
I wrote well on the tablet,Time_To_Start__Nothing,Delta_Social,-0.20165887297812382,0.43765809615904483,-
I wrote well on the tablet,Time_To_Start__Nothing,Delta_Task,-0.3026034184754362,0.2222604485247869,-
I wrote well on the tablet,Time_To_Start__Nothing,Social,-0.02256755695554319,0.9314893264926872,-
I wrote well on the tablet,Time_To_Start__Nothing,Task,-0.6525916296571557,0.003328001721036596,**
I wrote well on the tablet,Time_To_Start__Word_length,Baseline,0.04780232148968771,0.7850933999485896,-
I wrote well on the tablet,Time_To_Start__Word_length,"Delta Logs, Delta_Social",-0.26931217229981697,0.2958863166777788,-
I wrote well on the tablet,Time_To_Start__Word_length,"Delta Logs, Delta_Task",-0.19593027095531843,0.43587229976779973,-
I wrote well on the tablet,Time_To_Start__Word_length,Delta_Social,-0.12359737376078557,0.6364930800340156,-
I wrote well on the tablet,Time_To_Start__Word_length,Delta_Task,-0.14477070020587418,0.566544099116466,-
I wrote well on the tablet,Time_To_Start__Word_length,Social,-0.06770267086662957,0.7962691840168582,-
I wrote well on the tablet,Time_To_Start__Word_length,Task,-0.5636018619766344,0.014856863851199614,*
I wrote well on the tablet,n_erased__Attempt_Duration,Baseline,-0.07647544819583796,0.6623694933004978,-
I wrote well on the tablet,n_erased__Attempt_Duration,"Delta Logs, Delta_Social",-0.3369654716215101,0.1859693934358845,-
I wrote well on the tablet,n_erased__Attempt_Duration,"Delta Logs, Delta_Task",-0.24214763975352221,0.3329930438061618,-
I wrote well on the tablet,n_erased__Attempt_Duration,Delta_Social,-0.050739974491269865,0.8466499250207149,-
I wrote well on the tablet,n_erased__Attempt_Duration,Delta_Task,-0.15815949443360686,0.5307863553929382,-
I wrote well on the tablet,n_erased__Attempt_Duration,Social,-0.4231416929164348,0.09057957154002151,-
I wrote well on the tablet,n_erased__Attempt_Duration,Task,0.1188986822709128,0.6384245799033699,-
I wrote well on the tablet,n_erased__Nothing,Baseline,-0.05827989935529897,0.7394743096590888,-
I wrote well on the tablet,n_erased__Nothing,"Delta Logs, Delta_Social",-0.17043427329118851,0.513108964296707,-
I wrote well on the tablet,n_erased__Nothing,"Delta Logs, Delta_Task",-0.20833423059875109,0.40676906964278325,-
I wrote well on the tablet,n_erased__Nothing,Delta_Social,0.28740481377687577,0.2633341064065353,-
I wrote well on the tablet,n_erased__Nothing,Delta_Task,-0.25207294521456797,0.3129293815322055,-
I wrote well on the tablet,n_erased__Nothing,Social,-0.14978565965391297,0.5661071306785421,-
I wrote well on the tablet,n_erased__Nothing,Task,0.004966996338993914,0.9843941496242212,-
I wrote well on the tablet,n_erased__Word_length,Baseline,-0.07173362874931083,0.6821744384541423,-
I wrote well on the tablet,n_erased__Word_length,"Delta Logs, Delta_Social",-0.14701582352598705,0.5733906667085049,-
I wrote well on the tablet,n_erased__Word_length,"Delta Logs, Delta_Task",-0.1810653522481292,0.4721270842614852,-
I wrote well on the tablet,n_erased__Word_length,Delta_Social,0.22247527276941403,0.39075404811197767,-
I wrote well on the tablet,n_erased__Word_length,Delta_Task,-0.221538108544663,0.37697637941628737,-
I wrote well on the tablet,n_erased__Word_length,Social,-0.23272793110403914,0.3687034115083151,-
I wrote well on the tablet,n_erased__Word_length,Task,0.059480167863551106,0.8146409932108256,-
